network_feature_1,network_feature_2,network_feature_3,network_feature_4,network_feature_5,network_feature_6,network_feature_7,network_feature_8,network_feature_9,network_feature_10,network_feature_11,network_feature_12,network_feature_13,network_feature_14,network_feature_15,network_feature_16,network_feature_17,network_feature_18,network_feature_19,network_feature_20,network_feature_21,network_feature_22,network_feature_23,network_feature_24,network_feature_25,network_feature_26,network_feature_27,network_feature_28,network_feature_29,network_feature_30,network_feature_31,network_feature_32,network_feature_33,network_feature_34,network_feature_35,network_feature_36,network_feature_37,network_feature_38,network_feature_39,network_feature_40,network_feature_41,network_feature_42,network_feature_43,arp.src.proto_ipv4,Attack_type
0.1784138605670682,0.7013487662353617,0.39538151613386185,0.4304926242361772,0.11704384754561836,0.8264369447324481,0.4048251480824132,0.3335384442283349,0.672061443334311,0.32980732499355914,0.8248832616151838,0.9720645852910058,0.26317410380572437,0.48032128547804287,0.7137421351580338,0.544384149347923,0.2020815489903789,0.5633778517458015,0.44220235297389177,0.8169744760620963,0.34584379631827933,0.8216436682877132,0.23023277345685522,0.051971880657651126,0.4522712715939089,0.12910550349420602,0.6827803893634293,0.4584601566097831,0.26841687335766673,0.9079107491331893,0.6914228553079137,0.08390433435003042,0.7670345055483748,0.5144078108438637,0.2656587900408103,0.976295770009797,0.9205585079827763,0.8577587063139658,0.6031715105307929,0.519813389811907,0.24547210822157273,0.033061079142658434,0.30522853224839075,192.168.0.1,SQL_injection
0.26098445571605056,0.23668699337435162,0.9122048812030203,0.4831545621720117,0.2975803097913723,0.14169357825651163,0.9798414050345059,0.649228265227408,0.6028474277391166,0.23043829927516646,0.1970763413053015,0.9363407492271528,0.10879366666321133,0.11428232759580237,0.8214805946580698,0.9035328090801277,0.9898470757674347,0.10049407673466693,0.7056734571664381,0.26808548463693593,0.07341726649861224,0.8841827416801745,0.799321892340719,0.15688828506414454,0.6656820213848875,0.4018699605589471,0.6902357283559136,0.9104076301494783,0.02671626333361299,0.5847517536109453,0.7327163825598466,0.64528661165602,0.6698422081745751,0.682596753118149,0.44321888858989766,0.54346798463975,0.5334614742240158,0.045394173849962804,0.01881724836594123,0.492138475366497,0.7397374768826763,0.22595719278655613,0.027690880234290005,192.168.0.1,Normal
0.509503015917799,0.5569924793106863,0.31033231872048905,0.3301576832184714,0.3220837656871677,0.9629131806701966,0.9948328698423622,0.6481264928663608,0.7591604847912492,0.9734278790082302,0.571523783902459,0.1293498716967525,0.9187175377466518,0.20528537536103697,0.49725931201046014,0.38118255209351126,0.6480342452927429,0.9847911242656097,0.779005640349798,0.5549957218150007,0.8463911847068187,0.9325219232568219,0.02848178861682671,0.6008991524512829,0.9412220490292021,0.691355222771861,0.6158691976431125,0.6801584515044217,0.11414127302681842,0.15293107462424205,0.18662754099080392,0.978405671899269,0.4748466892404777,0.8041002683696711,0.4221779954599919,0.8077649994502397,0.012968517766432375,0.6681756850354865,0.9013615326482158,0.8493460597942835,0.99292971073245,0.8423051425443804,0.5681113164054675,192.168.0.1,Normal
0.4457581155828899,0.1966520682663645,0.9821700010174251,0.7635353324849674,0.13671005177974538,0.05306022537967747,0.21271328800072142,0.5554877485719805,0.2823328316644991,0.07505639619922477,0.9699827994791974,0.11713542415901579,0.6362007080960589,0.7541428404658198,0.593763745233252,0.9428421572571718,0.963954045614256,0.4152252633419554,0.999270159839588,0.37670582076205705,0.29669847785331815,0.3137129479328169,0.03439083714792712,0.041039750113208484,0.6147786610846177,0.8592673393084276,0.6370166616554509,0.19381590119295133,0.5249908775016083,0.5964207283820024,0.5396640693913077,0.3518831953149345,0.2672998427986155,0.3097544093326523,0.9484658650765594,0.2876242883744683,0.8277453744397312,0.5878888295040753,0.18002214578853015,0.37722389689103086,0.3532875471018926,0.7272526659156006,0.04410545222808926,192.168.0.1,SQL_injection
0.6531070670320507,0.7654943230348311,0.5359284009749229,0.5524682635667277,0.19237455546795335,0.6810553875753579,0.442384551533876,0.6760921242990517,0.23995145788142902,0.8264101732144453,0.5333619401923061,0.44511804920182585,0.12568704634222916,0.2732657381405681,0.40759352915901015,0.4443130605399521,0.23620998116611025,0.45724087350205556,0.3878478495235125,0.0758125921048961,0.47267724511488896,0.8315978212471985,0.734184393997169,0.28379767066753925,0.3470532998175857,0.6418613165474726,0.552243523180762,0.4399549049217244,0.49957724843711715,0.534004659114234,0.6929667302883936,0.7102740603169962,0.24827469062700824,0.43687029029312563,0.8955790470161337,0.8315774062254215,0.13969401069452858,0.4418460599997699,0.464012086520291,0.6522760146299812,0.371082205904133,0.5835058106477108,0.12200453765476549,192.168.0.1,Normal
0.4391735386069573,0.9340932441758204,0.08991842382190085,0.9382214610264643,0.6441889333301346,0.6241460670873188,0.5354821482392746,0.05150143020778908,0.9339590600966011,0.5384956254535833,0.08915719585120963,0.673769953627185,0.26461978483526827,0.6223736780079197,0.3213449060589274,0.5762561776611653,0.3356836024708856,0.8758220335321106,0.3805247896181885,0.8894322522042583,0.7062970036798213,0.18622264277896472,0.20966954316941233,0.7716317896516021,0.5274999707174703,0.058817607859721455,0.09857975098297311,0.5608691759828157,0.05390915951276143,0.8356001441460936,0.6319997411399935,0.7546922629550654,0.31419094715246765,0.2506551840679647,0.3023371407496137,0.6595824805054319,0.6415090668251845,0.9154639067150104,0.9176473794774277,0.2770507919767309,0.6941793900642925,0.781184659304403,0.7319946998734381,192.168.0.1,SQL_injection
0.4129293653830528,0.33513717074920046,0.2918836491805672,0.5251890035884779,0.07966757555286774,0.22900301266664058,0.2001458854457392,0.9300504028302625,0.04388349677903969,0.8144126223040222,0.9375101649536348,0.18332615596549307,0.16224048117484569,0.06899584062747821,0.6838101964305915,0.17074363853553964,0.5455932529076274,0.7609183423202154,0.5580780127427355,0.6753964996632146,0.08781722565216454,0.7361574521408552,0.46481269418908744,0.7393143498710364,0.2793205159432547,0.91789471382583,0.16708279713929297,0.15291787291072778,0.8142868176862388,0.008855792229212733,0.9628660845787395,0.5820651432974904,0.2839479977674194,0.07731445351864286,0.5488395607635982,0.8351074422120478,0.12373271274003872,0.17155547245901348,0.5213514278378174,0.09957676856362452,0.18932981846056807,0.16364882503370082,0.19626292738720008,192.168.0.1,Backdoor
0.48516795266985036,0.8139129692213911,0.46727141862961663,0.5410067144380044,0.4425148224324985,0.7068537459197984,0.3451173707051023,0.704404102647234,0.9705276802913053,0.06128688349151645,0.11618434041399839,0.19599062347943874,0.7815292816262284,0.8371534949412837,0.5620845817482877,0.4138805123503284,0.5059384344202621,0.04452221267078049,0.9348803057522439,0.7623364389429532,0.7356814962734965,0.734962340991724,0.12247970980116485,0.8446603021683337,0.8955535808808024,0.020477557868933127,0.5778672146933697,0.598117498926518,0.4352111582700947,0.7035343339599878,0.5859029019550087,0.21297204794671432,0.7715800564696619,0.6621672521552758,0.8116171071849422,0.4142799644672073,0.20666647527687398,0.6964249757692147,0.5265519056843699,0.34982615460675737,0.501998255542332,0.4444456057053723,0.5989049473750404,192.168.0.1,Backdoor
0.6379668409626543,0.8517720404228563,0.3657610348587902,0.706643005267206,0.07473001005934421,0.8307818761920758,0.7278997190878875,0.7990742737892598,0.4737214838934729,0.5764724957884046,0.345640650411563,0.7353076259039121,0.7486660863729506,0.5353221000269798,0.5043528131951067,0.17880475449606203,0.7195942131580029,0.2453845396104789,0.6286556575974482,0.8969422398675012,0.43801507882984025,0.5060325987528528,0.554129185734037,0.6170457014276375,0.28231026784086977,0.7911165158100992,0.5894308595926251,0.6239032571724418,0.6186208080191031,0.36613395534320536,0.7622478604653216,0.033659053162523045,0.44806168115739897,0.5709761783408663,0.1467040840803432,0.9006372103129328,0.25555602969150526,0.9988772288731943,0.34352052227420415,0.14864815693318023,0.6279616779017327,0.7635620272207413,0.5411916951152521,192.168.0.1,Backdoor
0.009607615247382295,0.38518819152869044,0.547758003039938,0.14046602470734904,0.17271467788000106,0.5815301918631512,0.31058247623316915,0.0444539701247586,0.016496401312283693,0.5200021125211401,0.12653763065218238,0.05026468430380582,0.5081560521367176,0.22900195888101882,0.8375050704007376,0.4092726317243054,0.10072776601673128,0.3351434186191995,0.8510684322902495,0.4545698345465825,0.22464612334542955,0.037984003374119224,0.931541467354598,0.7889357936810549,0.2178614540548025,0.3564146447513806,0.5813929719020007,0.16829145263767586,0.023849295746707133,0.1603914190049871,0.7510319251904628,0.23309934793276976,0.03227789904621181,0.18247579689736626,0.5757125503699151,0.041555391385752594,0.6817524056299231,0.4256449133589324,0.9249599974603084,0.02953442897962577,0.7925938679577195,0.908210285032273,0.29111174458736555,192.168.0.1,DDoS_HTTP
0.9573887841676091,0.95592456607314,0.013276356522205823,0.15142641304319615,0.7476259730973452,0.0867707254780482,0.9240644508618513,0.524263842714454,0.06881969625695472,0.9236490679667048,0.11976800338986704,0.5161963129573637,0.08090260634280366,0.8099443170214944,0.7779192375203208,0.009041194467128144,0.10244904843156966,0.2585724943133949,0.25057914875318155,0.00842108539002917,0.1267341177664606,0.7331043348900828,0.8192366346550249,0.7333971026138851,0.9840188737615082,0.21193685342176038,0.4296428254803062,0.7976881926877483,0.8292201507608212,0.36239100947039893,0.991971250177068,0.6542432527711123,0.8923599010247488,0.263930783081453,0.5058507865818008,0.4701167349520775,0.3834858455233756,0.7214624002386215,0.08084664055340696,0.139964439511855,0.06900131799438436,0.6328072608444297,0.7139635071100502,192.168.0.1,Ransomware
0.6665549585819729,0.2858484952379007,0.9841779664607638,0.1211696987790517,0.21579643492385248,0.5920430511924748,0.5895471895379815,0.06549915565499931,0.49579436256938114,0.16307442237295866,0.8929600044942386,0.5052303920558477,0.15121237224487327,0.6360314600654641,0.15967725314104142,0.7682881611251396,0.32472286705982956,0.8865469915652661,0.47934339424457917,0.6555540049196606,0.7033132452819673,0.9045500492489632,0.3587087443546113,0.2743120992924972,0.675398343484736,0.46490452659399784,0.24294747010611573,0.7889538091537853,0.773001664259234,0.8797809326258872,0.3682266999224013,0.041258542258134634,0.34353910171683655,0.3815206096629933,0.3620210638930871,0.3844704584831199,0.5542706324910516,0.33642088287372696,0.15874395978789602,0.6845516022530628,0.6220342233013966,0.9695738603527425,0.1366922376500953,192.168.0.1,Backdoor
0.5263166123985542,0.6792481502145085,0.8082951389521172,0.28963986122336083,0.5772349161780901,0.6061961973457718,0.32468071100295604,0.8858167229023507,0.8499740299085617,0.6761802373914003,0.6030787647642346,0.1432122503482529,0.24360157322108522,0.17639348690191492,0.8618980648956174,0.899392498602915,0.8722367393178846,0.9754239049084866,0.7287200125515084,0.912853010856858,0.1728424992976445,0.9416282887917073,0.053672036066739426,0.24194294573017516,0.23159194505952874,0.3130932634815644,0.25884219643007633,0.5487176381053397,0.29570883168133455,0.6262629968693714,0.32076005485826775,0.23567135604835876,0.4977635378609352,0.5389044005847475,0.49413605668617455,0.08976400778575744,0.241339710864922,0.07209405112626677,0.9016722259566533,0.006541746920500802,0.3140342662681046,0.6797879618344754,0.10453708269827344,192.168.0.1,Normal
0.6108451159486421,0.6830257032712457,0.7516090917619825,0.6549008533723613,0.4291827658278452,0.038611806420832284,0.22062746155885582,0.8566286705808601,0.9473711553338804,0.3201371259745994,0.8846015576496504,0.9606752939315526,0.2952196810596166,0.48719762851896153,0.43115172176476424,0.24395389611005325,0.7975484604910612,0.024772955607028302,0.7556754153660744,0.8878302569123577,0.2714400027075048,0.8638595734765383,0.5394976267830603,0.9051126925160665,0.41050722876402757,0.4402856295890478,0.18520469962074715,0.20289693712547552,0.6250987498276238,0.9931701243045884,0.7631037221917472,0.16483423982818413,0.9311948013370852,0.600605363812725,0.04504368152891658,0.5740582797034588,0.9276104894606955,0.921118747562184,0.7398923744191049,0.40994968080628413,0.9418079732020852,0.09659294510677707,0.6102124477444217,192.168.0.1,Backdoor
0.05714302398823434,0.24791319647645294,0.004075602762787289,0.25315338552531497,0.9204022552881592,0.7912609058867004,0.9058993513676207,0.8926522155061476,0.4280431702294285,0.0807707951695007,0.23689718767616685,0.8049741409432559,0.12021256824334758,0.9654327247724304,0.15286230176952564,0.9539326522747114,0.14665307672466987,0.7438818284164881,0.6547161347515197,0.20340429367554835,0.5809057818346862,0.764826987692255,0.4722464207230852,0.3473976927208532,0.1880354853574031,0.254995919390126,0.4265264004470687,0.8791211211996922,0.9069558906950982,0.1912915928289498,0.15492071588164857,0.6937859524735666,0.3771384304542911,0.6571680340564066,0.3972419536269679,0.8841987252830459,0.9846205840526737,0.6322617246689362,0.869366719699717,0.3077681172576342,0.5238398737156926,0.19172195254220525,0.28035744926201933,192.168.0.1,Normal
0.27121481692263816,0.8658088164240302,0.9418429357941209,0.952963153127819,0.7062309242848884,0.07476850966563109,0.5932663772939011,0.23762458162902844,0.40327876177836686,0.813789596302212,0.006600641329899459,0.9699325134571751,0.8871143854089695,0.8390659965332491,0.5307364727893863,0.7338149928107696,0.5548575110781768,0.971842615060187,0.4066632612912172,0.08961380862019386,0.1715354297036662,0.4423829503577804,0.16837234722267425,0.932803424217571,0.9315794166457245,0.3864011507177447,0.4171757202127291,0.050239516837290776,0.4607809101701549,0.24569776912023145,0.4617643058940957,0.7404162008265833,0.3484910464715242,0.46810401543751046,0.05493045392287765,0.704251437345485,0.073921117580381,0.6410585275805092,0.9989717951245393,0.12968658770812158,0.2539547279731149,0.3851006259548465,0.8948934500045528,192.168.0.1,Normal
0.19458537230772066,0.3242251081278662,0.13633314247487183,0.36597785768729185,0.3718147590219858,0.6917468624700559,0.9018773081564875,0.9485037403540576,0.8601382243497517,0.8420687995177558,0.841438494769953,0.5936950552321292,0.6393452106410672,0.796010499887684,0.8926118007036058,0.8332577746316462,0.9257859621608525,0.9419303817266412,0.3405900030170077,0.07796939573643114,0.6632368407076955,0.7241169008334949,0.5130462821843674,0.0695816065612157,0.0017636573442367798,0.4869438626506939,0.7627318300081658,0.43023254130141253,0.11524013887842033,0.9805445413670918,0.8142806525703958,0.005765348351067789,0.8013663655194034,0.35883584159911863,0.9082646766064811,0.10688090934883065,0.5946074780964948,0.19219700431425635,0.8462395518350592,0.2539777460727126,0.20026932734928893,0.7509554142042344,0.3454691963941008,192.168.0.1,Normal
0.7466313190155511,0.7862276720987403,0.21034816579086768,0.13579636922074612,0.14854525767897164,0.5989960064054424,0.560284464159531,0.24344864510309094,0.7418321905122146,0.6362201313327972,0.5920907359291957,0.19711161801876997,0.2032378023331658,0.8401922335145496,0.1283867697697485,0.00745673036347283,0.981046279942354,0.29199913020202206,0.024947456681012392,0.05498921316346139,0.6034281715790855,0.11926418498766889,0.4925996857754884,0.6468454585808536,0.2362858728246633,0.03562566663892719,0.9438137512339665,0.3286435105799691,0.3791888004686269,0.00011684214003115923,0.16526346979721496,0.6325733069821383,0.08419544916535648,0.3638035249682625,0.11409915932722292,0.6346577383436954,0.6315905968484383,0.3426566068122733,0.47662661821046504,0.131300694929956,0.8605015832631421,0.10659377918761448,0.30044590410828464,192.168.0.1,DDoS_HTTP
0.7497707748395837,0.2602087869386772,0.5496434085100562,0.5510626370876034,0.62569963764664,0.7789720370114017,0.9843992371705145,0.647432754460054,0.6130906465761056,0.32278090732174625,0.9917392980291092,0.8071644066477014,0.4513712505624772,0.3154497979454609,0.19847582019021437,0.2794692213907829,0.5314547935992875,0.14175194293266846,0.10053671466537017,0.586063710928813,0.5299209549442274,0.13877235568705615,0.5091308306903213,0.07787436623904476,0.6693420540733311,0.9693270838539529,0.46433329297947523,0.00628828957245553,0.5336411110290296,0.47894347391374303,0.25077255246889685,0.6706658688668989,0.021511416856644483,0.36416034431816746,0.8587216642543654,0.39281641087425545,0.077486112097228,0.9867804221997969,0.9999854723558745,0.6819807210295392,0.6181511628217237,0.38254731343642956,0.057747072952156864,192.168.0.1,SQL_injection
0.7785773989668819,0.04493137756299981,0.18222266305131085,0.5051122294002073,0.6597308481054844,0.06382199933245614,0.016689726647903358,0.8791838712467817,0.5222790849535933,0.4075747775171966,0.9608883215921411,0.7296651517528238,0.08362363986995747,0.7441268920777148,0.25712856880151735,0.014504533197712277,0.4899755652895986,0.3222057338391656,0.5517174255543852,0.4866694630816858,0.0010725269194551412,0.9791092117488303,0.5437258905617466,0.31034565574334516,0.012216168581413833,0.937079189723436,0.6877339199568794,0.44717821538019986,0.9975161344681004,0.24053701918169013,0.22822913373167897,0.3111579288642917,0.897623498185282,0.9749565092057596,0.7329240932127189,0.08325483367041131,0.6344575122218804,0.2633579376852784,0.8435976462718365,0.11052198055226226,0.05697251544365922,0.2944010033172967,0.5998286196984681,192.168.0.1,Backdoor
0.13591236755117164,0.8301342591363071,0.009319869840532236,0.2969901451487438,0.8286014714408652,0.4929996145088831,0.9003339406029132,0.2162747342777217,0.3156706726782996,0.4345835726039632,0.7152012520450198,0.723488465067874,0.4900425187336118,0.4595735279229394,0.39405070638687956,0.15481066114812825,0.6642780418989466,0.26829442914414925,0.39729781304052103,0.6338264318937741,0.5240857564831354,0.6126729187403203,0.004309716002920849,0.4160377934780852,0.5668873928031161,0.8090595756920407,0.6770420471967067,0.10898372533185863,0.8733871568375312,0.33682909862254584,0.5511470146914315,0.8262348874025474,0.5360266631735232,0.15469655573437735,0.04616299707851812,0.6751807946582599,0.3841735575731522,0.7076792036840929,0.07897008125593574,0.26096571082543063,0.06235651031723366,0.7267217246750696,0.023056045107932466,192.168.0.1,Ransomware
0.2673336530291751,0.8226381173626942,0.322235356808524,0.7425517477943572,0.14548529188301573,0.07806144631056611,0.46927790134137215,0.030444458178948364,0.31460175567892446,0.01077212770211533,0.22963018337560026,0.9403893584405155,0.11786967580127838,0.7255013909551609,0.8509846844766138,0.2998568951907946,0.27812308473455305,0.5042258411281421,0.9767968776560025,0.4668260443517971,0.6361929315204026,0.8366380608231452,0.0010166130590060218,0.22500744304170595,0.32002656036124644,0.9919504257491936,0.6020844224769065,0.4356404018933687,0.7978198897535924,0.40575216894218147,0.5814678377321472,0.5593205098846831,0.9710456296786802,0.7928684930584945,0.27619648188441637,0.525818115767484,0.2976969188759566,0.7837632288440028,0.8486185190117056,0.708501389544543,0.4356137701734094,0.16969953372117874,0.8208525411397769,192.168.0.1,DDoS_HTTP
0.41068472085920527,0.1593745501845253,0.17646842457377343,0.7571381465555609,0.6291104411351404,0.7396263916812813,0.5360838838569095,0.013274189447118001,0.9034521340787202,0.7001216500302977,0.25219935214606803,0.4908917489277047,0.5622404456790542,0.6315073049915719,0.4601664542017616,0.01753568867089972,0.42261532611191754,0.201259109632845,0.23046952289498324,0.6119703955827291,0.6366669861332993,0.5349879401920378,0.7513422173878537,0.6597319408711597,0.3541541848183325,0.6626723999419845,0.9879390418842,0.19023291477978688,0.7119116407883024,0.29419083849651884,0.08175733476681901,0.10289362646867395,0.31879370689766706,0.993057350594411,0.0002233968953352372,0.13464081584035625,0.2597611489555336,0.5271864903664045,0.11078064840877899,0.8264524502841227,0.1136872062689619,0.6840893912290184,0.14488600771260085,192.168.0.1,Normal
